Datum Zeit,Goerlitz BEN
26-10-03 04:00,0.7
26-10-03 03:00,0.8
26-10-03 02:00,1.5
26-10-03 01:00,1.9
26-10-03 00:00,1.6
25-10-03 23:00,1.8
25-10-03 22:00,2.0
25-10-03 21:00,2.1
25-10-03 20:00,2.0
25-10-03 19:00,2.3
25-10-03 18:00,2.5
25-10-03 17:00,2.3
25-10-03 16:00,2.9
25-10-03 15:00,3.3
25-10-03 14:00,2.3
25-10-03 13:00,2.8
25-10-03 12:00,2.9
25-10-03 11:00,3.4
25-10-03 10:00,2.8
25-10-03 09:00,3.7
25-10-03 08:00,2.3
25-10-03 07:00,2.3
25-10-03 06:00,2.3
25-10-03 05:00,1.6
25-10-03 04:00,1.5
25-10-03 03:00,1.7
25-10-03 02:00,1.5
25-10-03 01:00,2.3
25-10-03 00:00,3.5
24-10-03 23:00,5.2
24-10-03 22:00,7.4
24-10-03 21:00,4.8
24-10-03 20:00,4.6
24-10-03 19:00,6.1
24-10-03 18:00,6.7
24-10-03 17:00,4.3
24-10-03 16:00,5.3
24-10-03 15:00,4.1
24-10-03 14:00,3.3
24-10-03 13:00,2.8
24-10-03 12:00,2.6
24-10-03 11:00,2.7
24-10-03 10:00,
24-10-03 09:00,
24-10-03 08:00,
24-10-03 07:00,
24-10-03 06:00,
24-10-03 05:00,1.7
24-10-03 04:00,0.8
24-10-03 03:00,0.9
24-10-03 02:00,1.2
24-10-03 01:00,1.8
24-10-03 00:00,3.1
23-10-03 23:00,6.3
23-10-03 22:00,6.2
23-10-03 21:00,3.7
23-10-03 20:00,2.2
23-10-03 19:00,1.6
23-10-03 18:00,1.2
23-10-03 17:00,0.8
23-10-03 16:00,0.8
23-10-03 15:00,0.7
23-10-03 14:00,1.1
23-10-03 13:00,1.0
23-10-03 12:00,1.2
23-10-03 11:00,1.8
23-10-03 10:00,2.1
23-10-03 09:00,4.1
23-10-03 08:00,5.9
23-10-03 07:00,4.9
23-10-03 06:00,2.5
23-10-03 05:00,2.7
23-10-03 04:00,1.5
23-10-03 03:00,1.5
23-10-03 02:00,1.4
23-10-03 01:00,1.5
23-10-03 00:00,1.6
22-10-03 23:00,1.5
22-10-03 22:00,1.6
22-10-03 21:00,1.4
22-10-03 20:00,1.4
22-10-03 19:00,1.3
22-10-03 18:00,1.2
22-10-03 17:00,1.1
22-10-03 16:00,1.1
22-10-03 15:00,1.2
22-10-03 14:00,1.1
22-10-03 13:00,1.2
22-10-03 12:00,1.3
22-10-03 11:00,1.7
22-10-03 10:00,1.7
22-10-03 09:00,2.0
22-10-03 08:00,1.7
22-10-03 07:00,3.6
22-10-03 06:00,5.2
22-10-03 05:00,1.6
22-10-03 04:00,1.7
22-10-03 03:00,1.7
22-10-03 02:00,2.2
22-10-03 01:00,2.0
22-10-03 00:00,2.8
21-10-03 23:00,3.8
21-10-03 22:00,5.1
21-10-03 21:00,2.6
21-10-03 20:00,3.8
21-10-03 19:00,4.7
21-10-03 18:00,5.2
21-10-03 17:00,4.2
21-10-03 16:00,4.2
21-10-03 15:00,4.0
21-10-03 14:00,7.9
21-10-03 13:00,5.8
21-10-03 12:00,5.7
21-10-03 11:00,6.3
21-10-03 10:00,6.0
21-10-03 09:00,3.6
21-10-03 08:00,3.8
21-10-03 07:00,3.4
21-10-03 06:00,3.3
21-10-03 05:00,3.1
21-10-03 04:00,3.0
21-10-03 03:00,2.7
21-10-03 02:00,2.5
21-10-03 01:00,2.3
21-10-03 00:00,2.6
20-10-03 23:00,2.7
20-10-03 22:00,2.7
20-10-03 21:00,2.4
20-10-03 20:00,3.0
20-10-03 19:00,2.4
20-10-03 18:00,1.8
20-10-03 17:00,1.8
20-10-03 16:00,2.5
20-10-03 15:00,
20-10-03 14:00,
20-10-03 13:00,
20-10-03 12:00,
20-10-03 11:00,
20-10-03 10:00,8.3
20-10-03 09:00,9.3
20-10-03 08:00,10.1
20-10-03 07:00,6.5
20-10-03 06:00,3.6
20-10-03 05:00,3.8
20-10-03 04:00,3.1
20-10-03 03:00,2.7
20-10-03 02:00,3.3
20-10-03 01:00,3.4
20-10-03 00:00,4.1
19-10-03 23:00,3.9
19-10-03 22:00,4.5
19-10-03 21:00,4.8
19-10-03 20:00,4.5
19-10-03 19:00,5.2
19-10-03 18:00,5.0
19-10-03 17:00,4.5
19-10-03 16:00,3.1
19-10-03 15:00,3.1
19-10-03 14:00,3.3
19-10-03 13:00,2.1
19-10-03 12:00,2.2
19-10-03 11:00,2.9
19-10-03 10:00,3.0
19-10-03 09:00,6.8
19-10-03 08:00,2.5
19-10-03 07:00,3.1
19-10-03 06:00,4.1
19-10-03 05:00,3.1
19-10-03 04:00,3.6
19-10-03 03:00,4.4
19-10-03 02:00,6.1
19-10-03 01:00,5.1
19-10-03 00:00,4.1
18-10-03 23:00,6.1
18-10-03 22:00,8.0
18-10-03 21:00,4.9
18-10-03 20:00,5.6
18-10-03 19:00,7.7
18-10-03 18:00,3.1
18-10-03 17:00,1.6
18-10-03 16:00,1.3
18-10-03 15:00,1.3
18-10-03 14:00,1.3
18-10-03 13:00,1.5
18-10-03 12:00,2.0
18-10-03 11:00,3.8
18-10-03 10:00,3.7
18-10-03 09:00,7.4
18-10-03 08:00,6.3
18-10-03 07:00,5.7
18-10-03 06:00,5.6
18-10-03 05:00,3.9
18-10-03 04:00,4.8
18-10-03 03:00,4.9
18-10-03 02:00,4.5
18-10-03 01:00,4.6
18-10-03 00:00,5.6
17-10-03 23:00,5.8
17-10-03 22:00,4.4
17-10-03 21:00,3.1
17-10-03 20:00,5.1
17-10-03 19:00,4.5
17-10-03 18:00,7.0
17-10-03 17:00,1.7
17-10-03 16:00,1.4
17-10-03 15:00,1.3
17-10-03 14:00,1.6
17-10-03 13:00,2.2
17-10-03 12:00,1.8
17-10-03 11:00,3.2
17-10-03 10:00,3.5
17-10-03 09:00,2.8
17-10-03 08:00,4.9
17-10-03 07:00,6.6
17-10-03 06:00,5.0
17-10-03 05:00,2.9
17-10-03 04:00,2.5
17-10-03 03:00,2.5
17-10-03 02:00,1.8
17-10-03 01:00,1.7
17-10-03 00:00,2.8
16-10-03 23:00,3.3
16-10-03 22:00,2.4
16-10-03 21:00,2.0
16-10-03 20:00,1.5
16-10-03 19:00,
16-10-03 18:00,
16-10-03 17:00,
16-10-03 16:00,
16-10-03 15:00,
16-10-03 14:00,
16-10-03 13:00,
16-10-03 12:00,
16-10-03 11:00,
16-10-03 10:00,
16-10-03 09:00,
16-10-03 08:00,
16-10-03 07:00,
16-10-03 06:00,
16-10-03 05:00,
16-10-03 04:00,
16-10-03 03:00,
16-10-03 02:00,
16-10-03 01:00,
16-10-03 00:00,
15-10-03 23:00,
15-10-03 22:00,
15-10-03 21:00,
15-10-03 20:00,
15-10-03 19:00,
15-10-03 18:00,
15-10-03 17:00,
15-10-03 16:00,
15-10-03 15:00,
15-10-03 14:00,
15-10-03 13:00,
15-10-03 12:00,
15-10-03 11:00,
15-10-03 10:00,2.4
15-10-03 09:00,1.3
15-10-03 08:00,1.6
15-10-03 07:00,1.4
15-10-03 06:00,2.3
15-10-03 05:00,1.4
15-10-03 04:00,0.7
15-10-03 03:00,0.8
15-10-03 02:00,0.9
15-10-03 01:00,1.8
15-10-03 00:00,1.9
14-10-03 23:00,3.2
14-10-03 22:00,3.5
14-10-03 21:00,3.0
14-10-03 20:00,4.3
14-10-03 19:00,4.8
14-10-03 18:00,5.3
14-10-03 17:00,3.2
14-10-03 16:00,4.6
14-10-03 15:00,3.0
14-10-03 14:00,1.2
14-10-03 13:00,1.7
14-10-03 12:00,2.8
14-10-03 11:00,3.0
14-10-03 10:00,4.1
14-10-03 09:00,4.4
14-10-03 08:00,2.6
14-10-03 07:00,4.3
14-10-03 06:00,3.5
14-10-03 05:00,1.0
14-10-03 04:00,0.7
14-10-03 03:00,0.8
14-10-03 02:00,0.7
14-10-03 01:00,0.6
14-10-03 00:00,0.7
13-10-03 23:00,0.6
13-10-03 22:00,1.0
13-10-03 21:00,0.9
13-10-03 20:00,5.0
13-10-03 19:00,6.4
13-10-03 18:00,5.2
13-10-03 17:00,5.1
13-10-03 16:00,3.7
13-10-03 15:00,3.8
13-10-03 14:00,2.5
13-10-03 13:00,1.8
13-10-03 12:00,2.1
13-10-03 11:00,3.0
13-10-03 10:00,3.6
13-10-03 09:00,5.1
13-10-03 08:00,5.5
13-10-03 07:00,3.1
13-10-03 06:00,1.8
13-10-03 05:00,1.0
13-10-03 04:00,0.6
13-10-03 03:00,0.6
13-10-03 02:00,0.8
13-10-03 01:00,0.9
13-10-03 00:00,
12-10-03 23:00,
12-10-03 22:00,
12-10-03 21:00,
12-10-03 20:00,
12-10-03 19:00,3.8
12-10-03 18:00,4.3
12-10-03 17:00,2.3
12-10-03 16:00,1.7
12-10-03 15:00,2.2
12-10-03 14:00,1.5
12-10-03 13:00,1.2
12-10-03 12:00,1.4
12-10-03 11:00,1.9
12-10-03 10:00,1.6
12-10-03 09:00,1.4
12-10-03 08:00,1.0
12-10-03 07:00,1.1
12-10-03 06:00,0.8
12-10-03 05:00,0.6
12-10-03 04:00,0.6
12-10-03 03:00,0.8
12-10-03 02:00,0.6
12-10-03 01:00,1.0
12-10-03 00:00,1.0
11-10-03 23:00,1.1
11-10-03 22:00,1.3
11-10-03 21:00,1.2
11-10-03 20:00,2.2
11-10-03 19:00,1.5
11-10-03 18:00,2.6
11-10-03 17:00,2.3
11-10-03 16:00,2.2
11-10-03 15:00,1.8
11-10-03 14:00,2.6
11-10-03 13:00,2.4
11-10-03 12:00,2.5
11-10-03 11:00,2.5
11-10-03 10:00,1.7
11-10-03 09:00,2.5
11-10-03 08:00,2.2
11-10-03 07:00,1.6
11-10-03 06:00,1.1
11-10-03 05:00,0.6
11-10-03 04:00,0.5
11-10-03 03:00,0.4
11-10-03 02:00,1.0
11-10-03 01:00,0.9
11-10-03 00:00,1.2
10-10-03 23:00,1.3
10-10-03 22:00,2.1
10-10-03 21:00,1.6
10-10-03 20:00,2.8
10-10-03 19:00,2.7
10-10-03 18:00,2.8
10-10-03 17:00,3.1
10-10-03 16:00,4.3
10-10-03 15:00,4.0
10-10-03 14:00,3.7
10-10-03 13:00,3.2
10-10-03 12:00,3.7
10-10-03 11:00,4.0
10-10-03 10:00,3.4
10-10-03 09:00,2.6
10-10-03 08:00,2.7
10-10-03 07:00,3.1
10-10-03 06:00,2.7
10-10-03 05:00,0.7
10-10-03 04:00,0.6
10-10-03 03:00,0.6
10-10-03 02:00,0.6
10-10-03 01:00,1.1
10-10-03 00:00,1.0
09-10-03 23:00,3.4
09-10-03 22:00,2.2
09-10-03 21:00,2.5
09-10-03 20:00,2.6
09-10-03 19:00,3.1
09-10-03 18:00,3.2
09-10-03 17:00,4.2
09-10-03 16:00,3.5
09-10-03 15:00,2.9
09-10-03 14:00,1.7
09-10-03 13:00,2.1
09-10-03 12:00,2.2
09-10-03 11:00,1.3
09-10-03 10:00,1.7
09-10-03 09:00,1.5
09-10-03 08:00,1.6
09-10-03 07:00,1.4
09-10-03 06:00,1.4
09-10-03 05:00,
09-10-03 04:00,
09-10-03 03:00,
09-10-03 02:00,
09-10-03 01:00,
09-10-03 00:00,0.8
08-10-03 23:00,1.7
08-10-03 22:00,1.5
08-10-03 21:00,1.5
08-10-03 20:00,1.9
08-10-03 19:00,2.8
08-10-03 18:00,3.2
08-10-03 17:00,4.5
08-10-03 16:00,5.0
08-10-03 15:00,4.6
08-10-03 14:00,2.7
08-10-03 13:00,1.9
08-10-03 12:00,2.0
08-10-03 11:00,2.0
08-10-03 10:00,1.6
08-10-03 09:00,2.2
08-10-03 08:00,1.8
08-10-03 07:00,1.5
08-10-03 06:00,1.2
08-10-03 05:00,0.4
08-10-03 04:00,0.3
08-10-03 03:00,0.3
08-10-03 02:00,0.6
08-10-03 01:00,0.4
08-10-03 00:00,0.6
07-10-03 23:00,2.3
07-10-03 22:00,1.5
07-10-03 21:00,1.6
07-10-03 20:00,2.3
07-10-03 19:00,3.2
07-10-03 18:00,3.6
07-10-03 17:00,3.3
07-10-03 16:00,4.0
07-10-03 15:00,4.3
07-10-03 14:00,2.9
07-10-03 13:00,1.8
07-10-03 12:00,2.5
07-10-03 11:00,2.3
07-10-03 10:00,2.3
07-10-03 09:00,1.7
07-10-03 08:00,2.0
07-10-03 07:00,2.5
07-10-03 06:00,1.6
07-10-03 05:00,0.5
07-10-03 04:00,0.4
07-10-03 03:00,0.4
07-10-03 02:00,0.6
07-10-03 01:00,0.6
07-10-03 00:00,0.8
06-10-03 23:00,2.0
06-10-03 22:00,1.9
06-10-03 21:00,1.4
06-10-03 20:00,1.9
06-10-03 19:00,3.4
06-10-03 18:00,3.1
06-10-03 17:00,4.6
06-10-03 16:00,5.5
06-10-03 15:00,5.4
06-10-03 14:00,3.1
06-10-03 13:00,2.6
06-10-03 12:00,2.3
06-10-03 11:00,2.3
06-10-03 10:00,2.0
06-10-03 09:00,1.9
06-10-03 08:00,2.1
06-10-03 07:00,2.4
06-10-03 06:00,2.1
06-10-03 05:00,0.7
06-10-03 04:00,0.6
06-10-03 03:00,0.5
06-10-03 02:00,0.5
06-10-03 01:00,0.8
06-10-03 00:00,0.8
05-10-03 23:00,1.2
05-10-03 22:00,2.7
05-10-03 21:00,2.1
05-10-03 20:00,2.0
05-10-03 19:00,1.9
05-10-03 18:00,1.9
05-10-03 17:00,1.5
05-10-03 16:00,0.7
05-10-03 15:00,0.6
05-10-03 14:00,0.7
05-10-03 13:00,1.1
05-10-03 12:00,1.2
05-10-03 11:00,1.4
05-10-03 10:00,1.9
05-10-03 09:00,
05-10-03 08:00,
05-10-03 07:00,
05-10-03 06:00,
05-10-03 05:00,
05-10-03 04:00,2.0
05-10-03 03:00,1.8
05-10-03 02:00,2.8
05-10-03 01:00,3.0
05-10-03 00:00,3.5
04-10-03 23:00,2.9
04-10-03 22:00,3.9
04-10-03 21:00,3.9
04-10-03 20:00,2.7
04-10-03 19:00,3.7
04-10-03 18:00,1.8
04-10-03 17:00,2.4
04-10-03 16:00,1.9
04-10-03 15:00,2.5
04-10-03 14:00,2.3
04-10-03 13:00,2.4
04-10-03 12:00,4.2
04-10-03 11:00,5.1
04-10-03 10:00,4.4
04-10-03 09:00,4.3
04-10-03 08:00,1.9
04-10-03 07:00,1.0
04-10-03 06:00,1.0
04-10-03 05:00,1.4
04-10-03 04:00,1.2
04-10-03 03:00,1.3
04-10-03 02:00,1.6
04-10-03 01:00,1.8
04-10-03 00:00,2.0
03-10-03 23:00,2.0
03-10-03 22:00,2.6
03-10-03 21:00,2.2
03-10-03 20:00,2.7
03-10-03 19:00,2.3
03-10-03 18:00,2.4
03-10-03 17:00,2.5
03-10-03 16:00,2.5
03-10-03 15:00,3.4
03-10-03 14:00,3.3
03-10-03 13:00,2.3
03-10-03 12:00,2.1
03-10-03 11:00,1.8
03-10-03 10:00,3.1
03-10-03 09:00,2.8
03-10-03 08:00,2.4
03-10-03 07:00,1.6
03-10-03 06:00,2.0
03-10-03 05:00,1.7
03-10-03 04:00,1.8
03-10-03 03:00,1.8
03-10-03 02:00,1.4
03-10-03 01:00,2.6
03-10-03 00:00,3.1
02-10-03 23:00,2.6
02-10-03 22:00,5.6
02-10-03 21:00,3.4
02-10-03 20:00,2.4
02-10-03 19:00,3.0
02-10-03 18:00,4.6
02-10-03 17:00,3.5
02-10-03 16:00,3.9
02-10-03 15:00,4.0
02-10-03 14:00,4.3
02-10-03 13:00,3.1
02-10-03 12:00,2.9
02-10-03 11:00,5.1
02-10-03 10:00,4.0
02-10-03 09:00,3.7
02-10-03 08:00,2.5
02-10-03 07:00,2.3
02-10-03 06:00,1.8
02-10-03 05:00,1.3
02-10-03 04:00,0.9
02-10-03 03:00,0.8
02-10-03 02:00,0.8
02-10-03 01:00,0.8
02-10-03 00:00,0.9
01-10-03 23:00,1.4
01-10-03 22:00,6.8
01-10-03 21:00,4.6
01-10-03 20:00,3.1
01-10-03 19:00,2.7
01-10-03 18:00,3.3
01-10-03 17:00,4.1
01-10-03 16:00,1.0
01-10-03 15:00,1.8
01-10-03 14:00,
01-10-03 13:00,
01-10-03 12:00,
01-10-03 11:00,
01-10-03 10:00,
01-10-03 09:00,3.3
01-10-03 08:00,5.4
01-10-03 07:00,8.0
01-10-03 06:00,5.2
01-10-03 05:00,3.0
01-10-03 04:00,1.8
01-10-03 03:00,1.8
01-10-03 02:00,2.3
01-10-03 01:00,2.7

